400930,,,85 Lorong H Telok Kurau,426100,,,,,,,https://www.propertyguru.com.sg/project/the-sunny-legend-605,
400931,The Sunny Spring,D14,50 Lorong 40 Geylang,398074,Apartment,Sing-Indo Development Pte Ltd,Freehold,1998,8,338,https://www.propertyguru.com.sg/project/the-sunny-spring-509,"The Sunny SpringNestled in a quiet neighborhood, The Sunny Spring is a freehold apartment. It is located at 50 Lorong 40 Geylang, Singapore 398074, in District 14, short walk to the Dakota MRT Station. This is a small rise residential development, stands only 8 storeys comprising 338 units. There are 3 beds and 4 beds units are available with a built up size ranges from 969 to 1,496 sqft. Completed in 1998 The Sunny Spring was developed by Sing-Indo Development Pte Ltd.Incorporated as Private Company Limited by Shares in Singapore on 1993, Sing-Indo Development Pte Ltd is boutique property Development Company. So far Sing-Indo Development Pte Ltd has developed about 2 property projects in Singapore. Company’s current operating status is dissolved as members' voluntary winding up and The Business's principal activity is real estate developers with bank and financial holding companies as the secondary activity.The Sunny Spring – Unique Selling PointsThe Sunny Spring site plan is amazing layout that suits different lifestyle needs, including a well thought-out mix of 3 and 4 bedroom equipped that accommodate to various family sizes. This low rise apartment is just a walking distance from the MRT Stations. It is also close to several good schools, a great number of amenities, close to the Singapore Post Centre and Geylang Serai Malay Village. The Apartment offers affordable price and low PSF as compared to recent new launches around the region. Facilities at The Sunny Spring include 24 hours security, covered car park, playground, swimming pool, wading pool, BBQ pits, gym, tennis court, jogging track, putting green, clubhouse, and sauna.The Sunny Spring – AccessibilityThe Sunny Spring is well connected through an organized network of expressways, highways and MRT Stations. Located conveniently at a prime location, The Sunny Spring has easy access Geylang Road, Central Expressway, Pan Island Expressway, Nicoll Highway and Scotts Road. This apartment is standing next to Dakota MRT Station Paya Lebar MRT Station. A few feeder bus services are available near The Sunny Spring.The Sunny Spring  - Amenities & AttractionsDining near The Sunny Spring: Little VietnamYung Sheng Food Industries Pte LtdJu Hui Ge Northeastern Chinese CuisineMerdandy Bar & CafeAbedin Bangladeshi Restaurant and Catering ServicesSchools and Education Institute near The Sunny Spring: Kong Hwa SchoolNorthlight SchoolBroadrick Secondary SchoolDunman High School,Tanjong Katog Secondary SchoolHaig Girls’ SchoolHospitals/Medical Centers enters near The Sunny Spring: Parkway East HospitalSingapore General HospitalTan Tock Seng HospitalSGH Block 7Mount Elizabeth Novena HospitalShopping Outlets near The Sunny Spring: FairPrice Geylang Lorong 38City PlazaOne KMPaya Lebar SquareSheng Siong Hypermarket(Tanjong Katong)The Sunny Spring - Project informationThe Sunny Spring is a freehold Apartment, rising only 8 storeys and comprises 338 units, built on 140,181 sqft of land size. There are 3 beds and 4 beds units are available with a built up size ranges from 969 to 1,496 sqft. Project Name : The Sunny SpringType : ApartmentTenure : FreeholdBuilt Up : 969 sqft - 1.496 sqftDistrict : 14Unit Type: 3 bed-3 bath 969 sqft4 bed-4 bath 1,496 sqftThe Sunny Spring  - Related ProjectsAnother well known development by Sing-Indo Development Pte Ltd is: Classical TerraceThe Sunny Spring - Nearby ProjectsThere are several similar developments near The Sunny Spring. Some of these are: Parc EstaEuhabitatSims Urban OasisWaterbank at DakotaUrban TreasuresArena Residences"
400932,The Sunshine,D19,1 Sunshine Terrace,535689,Apartment,United Overseas Land Limited,Freehold,2003,N/A,45,https://www.propertyguru.com.sg/project/the-sunshine-1253,"The SunshineThe Sunshine is a freehold apartment located at 1 Sunshine Terrace, Singapore 535689, in District 19. Completed in 2003, it consists of 45 total units. United Overseas Land Limited are the sole developers of this project.The Sunshine is near Serangoon Stadium and Serangoon Community Park. Located within Serangoon central, it is right in the midst of a lively and vibrant entertainment and culture hub, including being right next to one of the biggest malls in the region. Staying at The Sunshine ensures that all amenities will be readily available, and transport links are never an issue. The surrounding community is a highly popular choice for all types of residents due to its relative affordability and rich culture.The Sunshine – Unique Selling PointsThe Sunshine is located conveniently around many eateries, retail shops, supermarkets and malls. If you are settling down with a family, you would love to have quality schools near your location. Schools like St. Gabriel’s Secondary School and Yangzheng Primary School are less than 5 minutes away from the apartment. For basic necessities, there are departmental stores, supermarkets and cafes all within walking distance. The Sunshine is located in a very secure environment. Moreover, we have a highly dedicated security staff, ensuring your safety. In terms of accessibility, The Sunshine is well connected to major transport routes. There are numerous feeder bus services nearby, as well as Serangoon MRT station. Additionally, the apartments are surrounded by a good proportion of greenery, making the atmosphere around the apartment fresh and healthy. The staff are highly cooperative and friendly. At any time of the day, if you have any issue, they are right at your doorstep, on your service. The Sunshine is a project made to provide families or working individuals staying here a convenient lifestyle. The apartments have facilities like a swimming pool, BBQ pits and a reflexology path to be enjoyed at residents’ leisure.The Sunshine – AccessibilitySerangoon MRT station (North East Line) is located just over a 5-minute walk away from The Sunshine. A few bus stops can also be found within a 5 to 10-minute walk of the building that can take you directly into the city centre. Private vehicle owners can benefit from being situated close to both the Pan Island Expressway (PIE) and central Expressway (CTE). Residents driving to the business district can expect to arrive within 25 minutes via Lornie Highway and the PIE. Alternatively, those heading to the Orchard Road shopping district can reach within 15 minutes via the CTE.The Sunshine – Amenities Dining near The Sunshine:The Ship Restaurant & BarLong John Silver’sIchiban BoshiSchools/Education near The Sunshine:St Gabriel’s Secondary SchoolZhing Hua Secondary SchoolYang Zheng Secondary SchoolShopping near The Sunshine:NEX MallThe GazaniaUpper Serangoon Shopping CentreMedical Services near The Sunshine:OneDoctors Medical ClinicRaffles MedicalPrive ClinicThe Sunshine – Project InformationThe Sunshine is a 12-story apartment complex containing 45 housing units. It was completed in the year 2003. It was constructed by United Overseas Land Limited and is a freehold property. Units are available in 2 and 3-bedroom layouts, including the larger penthouse suites. Rental rates for each unit start from S$2,500/month, while the estimated sales price is around S$ 2,280,000.Project Name: The SunshineType: Freehold ApartmentDistrict: 19Unit Types:2-bedroom (1,300 – 1,400 sqft)3-bedroom (1,200 – 2,034 sqft)The Sunshine – Related ProjectsThe following projects are by the same developer as The Sunshine:The Tre VerAmber 45The Clement CanopyBotanique At BartleyIsland Country VillasThe Sunshine – Nearby ProjectsThe following developments are in the same neighbourhood as The Sunshine:21 Richards295 Lorong Chuan3 @ Phillips"
400933,The Taipan,D16,25 Jalan Hajijah,468721,Apartment,Novelty Properties Pte Ltd,Freehold,2003,N/A,26,https://www.propertyguru.com.sg/project/the-taipan-1057,"The TaipanThe Taipan is a freehold apartment development project located in District 16 in Singapore. It is completed in 2003 and it comprises of a total of 26 units. Condominium facilities are available within the compound of The Taipan. It is also close to a few MRT and bus stations. Established schools, eateries along the Upper East Coast Road and Siglap Centre Shopping Mall are also within close proximity of The Taipan.The Taipan is an apartment development project developed by Novelty Properties Pte Ltd. Novelty Properties Pte Ltd is a private company limited by shares and it was incorporated on 24 October 1997 in Singapore. Their registered office is at The Novelty Building. Their principal activity is real estate developers with building construction n.e.c. as their secondary activity.The Taipan – Unique Selling PointsThe tenure for The Taipan’s tenants is freehold. Also, The Taipan offers full condominium facilities to it tenants. There are barbeque areas for the tenants to have a great time of bonding with family and friends over some great barbeque. There is also a gymnasium room and a swimming pool for those who wants to keep in shape. While the gymnasium room and swimming pool are more for adults, there is a playground available for children to have some fun time. The car park is covered to protect its tenants from the sun and rain and the security in The Taipan is 24 hours to ensure the safety and security of the residents. The Taipan is also close to the East Coast beach and Changi Airport.The Taipan – Accessibility The closest MRT station from The Taipan is the EW5 Bedok MRT Station. It will take a 17-minute walk and it is approximately 1.4 kilometres away from The Taipan. The second nearest MRT station available is the EW4 Tanah Merah MRT Station. It is 25 minutes of walking distance and about 2.1 kilometres away. The EW6 Kembangan MRT Station is about 30 minutes of walking distance and about 2.6 kilometres away from The Taipan. Vehicle owners can take a less than 20-minute drive to the business hub or to the Orchard Road shopping district via the East Coast Parkway.The Taipan – AmenitiesSchools and Education near The Taipan:Victoria SchoolTemasek Junior CollegeTemasek Secondary SchoolGood Shepherd KindergartenOrcaDiveClinics and Hospitals near The Taipan:Tronic EnterprisesSangitas Trading (Singapore) PTE LTDSupermarkets near The Taipan:The Essential CornerTop Choice SupermarketM.S MinimartPrime SupermarketPark and Gyms near The Taipan:Sennet Avenue Linear ParkTanah Puteh ParkAngsana Green East Coast ParkwaySiglap Linear ParkDining near The Taipan:Krug Dinner At Lucky HouseDelifrance Singapore – Upper East Coast Express CornerKinara Contemporary Indian CuisineEtna Italian RestaurantHan Jia Bak Kut TehMalls near The Taipan:Siglap CentreParkway Parade Shopping CentreThe Taipan – Project InformationThe Taipan is a freehold apartment development that was completed in 2003. It comprises of a total of 26 units and it is located at Jalan Hajijah, 468721, East Coast (D15-16) in District 16 in Singapore. The selling price for each unit is ranged between SGD1.25mil to SGD1.9mil with SGD1,110 to SGD1,205 per square feet.Project Name: The TaipanDistrict: 16Configuration: 26 residential unitsUnit types for The Taipan:2 bedrooms3 bedroomsThe Taipan – Related ProjectsThe following projects are developed by the same developer as The Taipan:26 NewtonEspadaLucida16 @ AmberBluwaters 2The Taipan – Nearby ProjectsThe following projects are located in the same neighbourhood at The Taipan:Apollo GardensAquarius By The ParkArchipelagoBagnall CourtBalcon East"
400934,The Thomson Duplex,D11,323B Thomson Road,307668,Apartment,TEE International Limited,Freehold,2010,5,6,https://www.propertyguru.com.sg/project/the-thomson-duplex-1164,"The Thomson Duplex is a freehold apartment development located at 323B Thomson Road, Singapore 307668, in District 11, minutes walk to Novena MRT Station. Completed in 2010, it stands 5 storeys tall and comprises of 6 units. The Thomson Duplex is close to Tan Tock Seng Hospital and Novena Square. 

Condo Facilities at The Thomson Duplex

Facilities at The Thomson Duplex include swimming pool and gym. 

Condo Amenities near The Thomson Duplex

Numerous feeder bus services are available near The Thomson Duplex. Local and international schools are mostly a short drive away, such as Anglo-Chinese School, Catholic Junior College, and the Curtin University of Technology. 

The Thomson Duplex is also close to the stretch of restaurants located at Thomson Road. Residents can head down to nearby shopping centres such as Novena Square and United Square for amenities such as supermarkets, restaurants and eating establishments, and boutique shops. 

For vehicle owners, driving to the business hub from The Thomson Duplex talks about 15 minutes via Central Expressway, whereas the vibrant Orchard Road shopping district is 5-minute drive along Thomson Road"
400935,The Tomlinson,D10,20 Cuscaden Road,249726,Apartment,WingTai Holdings,Freehold,2003,19,29,https://www.propertyguru.com.sg/project/the-tomlinson-388,"The TomlinsonThe Tomlinson is a freehold apartment project completed in 2003. It is located on Cuscaden Road, Singapore in District 10 with only 29 exclusive units to offer. It was a project lead by WingTai Holdings, one of Singapore’s leading and award-winning real estate developers, in an attempt to provide a comfortable space for future residents in the area.The unique thing about The Tomlinson is that despite being nestled close to Orchard Road, a busy area, it still offers privacy to the residents. The high rise building that consist of only 20 floors has a 24-hour security system. It is close to amenities such as markets, parks and schools for families with children. There are even cozy coffee shops close by for residents who enjoy having a sip of coffee while watching the cars pass by. The apartment also has its own private lift that is only accessible to the residents.The Tomlinson – Unique Selling PointsThe Tomlinson is located at a highly convenient location. Residents can enjoy taking a stroll to Tanglin Market Place to get groceries. Other supermarket in the vicinity are Fevorit Teilors, FairPrice Finest Scotts Square and Cold Storage Orchard Hotel. Residents can also find schools such as ISS International School and Avondale Grammar School nearby. Other amenities that residents can easily access are parks such as Four Seasons Hotel Green Thumb Garden, movie theaters such as the Shaw Theaters Lido and malls such as Tanglin Shopping Centre. Residents can also enjoy eateries in the vicinity such as Yanting, Yantra, Fusion Bistro, and Hard Rock Café Singapore. Since The Tomlinson is located close to Orchard Road, residents can enjoy making a visit to famous clubs such as American Club and Tanglin Club.The Tomlinson offers up several facilities for its residents including a playground, a swimming pool, a gymnasium room, a wading pool for the younger ones and a Jacuzzi for residents who enjoy just soaking and taking in the evening view. These places are very child friendly as they have specific sections for children.The Tomlinson – AccessibilityThe apartment is located close to Orchard MRT that allows residents to commute through the city easily. Other public transport around the area that residents can access is The Regent S’pore bus stop, Bef Tomlinson Rd and Aft Tomlinson Rd bus stops. Vehicle owners travelling to the business hub can take River Valley Road to reach within just 10 minutes, and the Orchard Road shopping district is just a short walk away.The Tomlinson – Amenities & AttractionsDining near The Tomlinson:Fusion BistroHard Rock Café SingaporeAkashiSchools/Education near The Tomlinson:Chatsworth International SchoolOverseas Family SchoolISS International SchoolShopping near The Tomlinson:Tanglin Shopping CentreTanglin MallForum Shopping MallMedical Services near The Tomlinson:Camden Medical CentreThe Lifestyle ClinicInternational Medical Clinic - CamdenThe Tomlinson – Project InformationLocated in Cuscaden Road, Orchard, The Tomlinson is a 29-unit apartment with 20 floors. The apartments in the building have units of different sizes and layouts. The apartment also has a triplex penthouse for residents looking for a more luxurious lifestyle. The penthouse has its own roof garden that gives an extra layer of privacy for the upper level residents. Unit area sizes range from 2,000 square feet to 4,000 square feet. The average price for the units ranges from S$ 5,580,000 – S$ 8,800,000.Project Name: The TomlinsonType: Freehold ApartmentDistrict: 10Unit Types:4-bedroom, 4-bathroom5-bedroom, 4-bathroom5-bedroom, 5-bathroomThe Tomlinson – Related ProjectsThe following projects are by the same developer as The Tomlinson:Le Nouvel ArdmoreThe Garden ResidencesThe CrestThe Tomlinson – Nearby ProjectsThe following developments are in the same neighbourhood as The Tomlinson:1 Draycott Park10 Tanglin120 Grange"
400936,The Treeline,D15,110 Lorong G Telok Kurau,426313,Apartment,Roxy Homes Pte Ltd,Freehold,2008,6,34,https://www.propertyguru.com.sg/project/the-treeline-331,"The TreelineThe Treeline is freehold Apartment development located at 110 Lorong G Telok Kurau in District 15 (Katong, Siglap, Tanjong Rhu) of Singapore. The residency consists of 34 units sorted among the 2 blocks of 5 and 6 floors, ultimately making the building a medium rise project. Units in the Treeline contain either 2 bedrooms or 3. Educational institutions like Global Indian International School (East Coast), Rosemount Kindergarten, Rosemount International School, St. Stephen's School, Opera Estate Primary School, and Chij (Katong) Primary are near to The Treeline. The Treeline is accessible via nearby Kembangan, Eunos and Bedok MRT Stations. Vehicle owners utilize East Coast Parkway and Pan Island Expressway to reach their destinations such as business hubs or shopping areas within the district.Roxy Homes Pte Ltd developed The Treeline in 2008. It is a Private Company Limited by Shares, incorporated on 1970 in Singapore. Business current operating status is live. The principal activity of this Business is real estate developers.The Treeline – Unique selling pointThe key features of this project are a basketball court, barbeque area, and fitness corner, jogging track, playground and swimming pool. These facilities offer a unique spot to the residents to carry out their regular daily activities.The Treeline – AccessibilityEast Coast Parkway and Pan Island Expressway are linked with the Treeline residency which provides an easy approach to the vehicle owners to reach their business hubs and shopping within the district. MRTs in the area are Kembangan MRT, Marine Terrace MRT due 2023 and Eunos MRT at 390m, 1.22km and 1.26km from the apartment respectively. The bus stops in this area are Bef Frankel Terr, Aft Frankel Terr, and Mjd Kassim. The nearest bus stop is at a walking distance of 5 minutes from the residency.The Treeline – Amenities and attractionsDining near The TreelineAlsalam RestaurantMak's Place - The HawkerantNew Hawa RestaurantPrata CornerRAIMAH EATING HOUSE / Raimah Indian Food / Cucu RaimahSchools and Education near The TreelineStephen'sOpera Estate PrimaryChij (katong) PrimaryPatrick'sChij Katong ConventPing Yi SecondaryShopping near The TreelineSIGLAP SHOPPING CENTRE112 KATONGJOO CHIAT COMPLEXNTUC FAIRPRICE (LENGKONG TIGA)Cold Storage SiglapNTUC FAIRPRICE (EUNOS CRESCENT)BEDOK MALLPARKWAY PARADEHospital/Childcare centers near The TreelineParkway East HospitalChangi General HospitalTan Tock Seng HospitalSingapore General HospitalInstitute Of Mental HealthLittle Fellow ChildcareCherie Hearts School House Pte Ltd (Kembangan)Little Fairyland Child Care And Development CentreThe Treeline – Project informationThe Treeline is a freehold residential apartment development located in District 15. It is a medium-rise project consisting of two blocks. One block contains 6 floors while the other has 5 floors. Both the blocks contain 17 units. Collectively, 34 units are constructed in the property. These units are equipped with 2 or 3 bedrooms. Apartments are available for rental and sale purposes. The sale price of a unit is S$ 1,280,000 - S$ 1,600,000 whereas the PSF is S$ 1,162 - S$ 1,382. Property details are as under:Project name: The TreelineProject Type: ApartmentAddress: 110 Lorong G Telok KurauDistrict: 15 (Katong, Siglap, Tanjong Rhu)Tenure: FreeholdDeveloper: Roxy Homes Pte LtdBuilt: 2008of Units: 34Unit type:2 bedrooms (797 - 893 sqft)3 bedrooms (1,109 - 1,884 sqft)The Treeline – Related projects Following are some residency projects by ROXY HOMES PTE LTD:VerandaThe Treeline – Nearby projects The following are some residency projects near The Treeline:11 Amber Road123 Langsat Road16 @ Amber"
400937,The Vantage,D10,6 Orange Grove Road,258331,Apartment,Overdale Pte Ltd,Freehold,1999,N/A,8,https://www.propertyguru.com.sg/project/the-vantage-2514,"The Vantage is a freehold apartment development located at 6 Orange Grove Road, Singapore 258331, in District 10, minutes away from Orchard MRT Station and the vibrant Orchard Road shopping district. Completed in 1999, it comprises 8 units. The Vantage is close to Singapore Botanic Gardens and esteemed clubs like Tanglin Club and The Pines Club.

Condo Facilities at The Vantage

Facilities at The Vantage include swimming pool, BBQ pits, and tennis court.

Condo Amenities near The Vantage

Numerous feeder bus services are available near The Vantage. It is also close to local and international schools, such as Raffles Girls' Secondary School, ISS International School, and Overseas Family School. 

The Vantage's proximity to Orchard Road brings residents close to several one-stop shopping destinations, such as Ion Orchard, Takashimaya, Wisma Atria, and The Paragon, where a suite of amenities can be found like supermarkets, boutique shops, banks, restaurants, eating establishments, cinema, library, and more. 

For vehicle owners, driving from The Vantage to the business hub takes 10 - 15 minutes, via River Valley Road."
400938,The Ventana,D05,95 Pasir Panjang Hill,118893,Apartment,A.C.D Holdings Pte Ltd,Freehold,2003,N/A,39,https://www.propertyguru.com.sg/project/the-ventana-1371,"The Ventana is a freehold apartment development located at 95 Pasir Panjang Road, Singapore 118893, in District 05, minutes walk to the upcoming West Coast MRT Station. Completed in 2003, it comprises 39 units. The Ventana is close to National University Hospital and Hortpark. 

Condo Facilities at The Ventana

Facilities at The Ventana include swimming pool, 24 hours security, Jacuzzi, BBQ pits, gym, clubhouse, and billiards room. 

Condo Amenities near The Ventana

Several feeder bus services are available relatively close to The Ventana. It is also a short drive to the National University of Singapore. 

The Ventana is also within driving distance to several restaurants located at Pasir Panjang Road and South Buona Vista Road. Residents can head down to South Buona Vista Centre or The Village Centre for daily necessities and more. 

For vehicle owners, driving from The Ventana to either the business hub or the bustling Orchard Road shopping district takes 15 - 20 minutes, via Ayer Rajah Expressway and Pasir Panjang Road respectively."
400939,The Venue Residences and Shoppes,D13,6 Tai Thong Crescent,347840,Apartment,Crescent View Developments Pte Ltd,99-year Leasehold,2017,17,266,https://www.propertyguru.com.sg/project/the-venue-residences-and-shoppes-21762,"The Venue ResidencesThe Venue Residences, or to give it its proper name, The Venue Residences and Shoppes is a mixed development in the heart of District 13. Its 28 commercial units – all based on the first storey, are made up of 23 restaurants and 5 shops, meaning residents don’t have to leave the development to fulfil their retail or dining needs. The Venue Residences are nicely positioned in terms of the nearest MRT, with Potong Pasir on the North East Line just 3 minutes away on foot. From there it is around 15 minutes to get into both the CBD and Orchard Road. Facilities include an infinity pool and a children’s trampoline.City Developments Limited (CDL) has long held a foothold in the property industry since 1963. It has developed more than 36,000 luxurious homes and owns close to 7.2 million square feet of commercial, retail, residential and hotel space locally and globallyThe Venue Residences – Unique Selling PointsDespite its location on the city fringes, The Venue Residences is very much a luxury development on a par with those found in the CBD and its developer comes with a very good pedigree and track record in similar high end projects. It has a good range of facilities including an infinity pool. Location is also a very big plus point for The Venue Residences, with Potong Pasir MRT just a 3 minute walk away giving quick and easy access into the city itself. The same can be said for those wishing to drive. The fact that the development comes with its own restaurants and shops is the icing on the cake.The Venue Residences – AccessibilityThe nearest station to The Venue Residences is Potong Pasir MRT which is on the North East Line, and is only a 3 minute walk from the development. Dhoby Ghaut is 4 stops away, from where you can get to both the CBD and Orchard Road. The overall journey time is approximately 15 minutes. If you take the train in the other direction you arrive at Serangoon Interchange after 2 stops, where you’ll find NEX with its large choice of retail options.Both the PIE and CTE are easily accessible from The Venue Residences, and the CBD is drivable in around 15 minutes or less. The area around the development is served by several bus routes.The Venue Residences - Amenities & AttractionsDining near The Venue Residences:Casuarina Curry RestaurantRiver South Prawn MeeSer Heng Herbs RestaurantTian Wai Tian Fish Head SteamboatShopping near The Venue Residences:NEXSchools and Education near The Venue Residences:St Andrew's Secondary SchoolSt Andrew's Junior SchoolCedar Primary SchoolThe Venue Residences - Project informationThe Venue Residences is a mixed development located on Tai Thong Crescent in Potong Pasir. Overlooking landed property, the project consists of 266 residential units and 28 commercial ones. Those commercial units will be located all on the first storey and will be made up of 23 restaurants and 5 retail units giving residents of the development – and indeed those of the landed properties – an alternative to NEX shopping Mall, right on their doorstep. The developer has positioned The Venue Residences as a luxury project on a par with those found in the CBD.Facility wise, The Venue Residences can hold its head high, with some highlights being an infinity pool, gymnasium, steam room, children’s play area with trampoline, children’s pool and a yoga patio.Project Name: The Venue Residences / Venue ShoppesAddress: Tai Thong CrescentType: Mixed developmentTenure: 99-year leaseholdDistrict: 13Configuration: 266 Residential/28 CommercialUnit type:24 x 1-bedroom units (495 – 753 sqft)120 x 2-bedroom units (840 – 1,163 sqft)86 x 3-bedroom units (1,130 – 1,378 sqft)28 x 4-bedroom units (1,238 sqft)8 x Penthouse units (1,948 – 2,142 sqft)Land size: Approx. 88,268 sqftParking lots: 292 including 7 handicapped lots (Residential)30 for retail owners and 80 for visitors & public (commercial)Expected TOP: 6th Sept 2017The Venue Residences - Historical DataThe following data is for The Venue Residences up to 21st October 2016. The 2 bed suite had a starting price of $1,126,000 and a median sales price of $1,307. This compares to $1,812,000 and $1,463 psf for the 4 bed units. The 3 bedders come in standard and dual key configuration and are priced $1,568,000 ($1,387 psf) and $1,851,000 ($1,343 psf) respectively. The figures for the penthouse at The Venue Residences are $2,786,000 and $1,430 psf."
400940,The Vermilion,D15,68 Lorong G Telok Kurau,426258,Apartment,N/A,Freehold,N/A,N/A,N/A,https://www.propertyguru.com.sg/project/the-vermilion-694,"The VermilionThe Vermilion is a freehold based condominium located in the beautiful suburbs of 68 Lorong G Telok Kurau in District 15, Singapore. The Vermilion @ Telok Kurau was developed in 1970 with opulent amenities and state of the art architectural design.THE VERMILION - Unique Selling Points:The Vermilion is close to all the necessary external amenities required by the residents in day-to-day life. Just within a few minutes of walk, residents can access ATMs, banks, food joints, convenient stores, salons and several other services. The developer of vermilion keeps the price as lower as possible so that to provide a luxury lifestyle for all group of buyers. To keep the maintenance charges minimal, only the necessary facilities such as free parking spot and a squash court has been provided.THE VERMILION– Accessibility:Residents of the Vermilion will never have to face traveling issues as significant roads such as TelokKurau Road; JooChiat Avenue, Lor H TelokKurau, Still Road and East Coast Road resides next to the building. Non-driving residents can use the Kembangan MRT Station, Eunos MRT Station and The Ubi MRT Station, available within a 5-minute walking distance from the building. Other traveling options such as local buses and taxis are also available on a frequent basis.Nearby MRT Station:Kembangan MRT StationEunos MRT StationThe Ubi MRT StationTHE VERMILION- Amenities & Attractions:The residents of The Vermilion will never have a lousy day due to its proximity to various attractive elements of the city. Just within a 5km distance, residents can access the mesmerizing East Coat park. The park includes numerous water sports options and facilities along with delicious street food. The Singapore National Stadium that consists of a 55,000 seating capacity is an ideal place to spend time with family and friends. The Stadium is known for hosting various popular games such as rugby, football, cricket along with concerts from international artists. For Nature lover, The Flower Dome within a 4 km distance, serves as the best platform for recreation. The flower Dome includes several exotic plants along with themed gardens inside its air-conditioned glass room. To have a memorable night out experience, the residents can visit the Fountain of Wealth that houses exclusive restaurants, shopping units, and clubs.Dining near THE VERMILION:Rather than traveling a long way, residents can enjoy exotic and delicious cuisines from different parts of the world in these classy restaurants:Kombi Rocks DinerNOX - Dine in the DarkFansida Wine & DineRang Mahal - Fine Dining Indian RestaurantSupertree DiningShopping near THE VERMILION:The Vermilion is just a few minutes away from all the vibrant and glamorous malls of the city. Residents can find an array of exclusive retail stores, cafes, pubs, entertainment units along with several other services.Katong Shopping CentreBedok Mall112 Katong MallEastpoint MallBedok PointSchools and Education near THE VERMILION: The Vermilion is a perfect place to raise a family, as all the top educational institutions reside within a 3km distance.Global Indian International School (East Coast)Rosemount KindergartenRosemount International SchoolSt. Stephen's SchoolHaig Girls' SchoolEunos Primary SchoolTHE VERMILION - Project information:The Vermilion is a low-rise condominium consisting of three floors. A standard unit of Vermilion comes with an area size of 1195 sqft with a two or three bedrooms option. All the saleable units of the building come refurbished to perfection along with all the necessary accessories. The whole Unit comprises of several large windows to provide natural light and a splendid garden view. All the saleable Units comes with pre-fixed tiles and emulsion painted walls. The kitchen comes with cooker hood and inbuilt cabinets while the bathrooms include all the necessary sanitary wares, showerheads and a window for proper ventilation. It is hard to give it a miss after glazing through its beauty. Project Name: The Vermilion District: 15 (Katong, Siglap, Tanjong Rhu)Unit Types for THE VERMILION:Two BedroomsThree BedroomsTHE VERMILION- Nearby Projects:The following developments are in the same neighbourhood as THE VERMILION:East GroveCathay GardensBowmont centreCoastarinaGrandeur Park Residences"
